Uniprot_ID,PDB_ID,nonpol_ID,chem_comp,smiles,inchikey,inchikey_skeleton,inchikey_stereochemistry
P28845,1XU9,1XU9_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P28037,2O2R,2O2R_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q9CXZ1,6G2J_,6G2J_52,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P0AEK2,1Q7C,1Q7C_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P32055,1BSV,1BSV_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P32055,1BWS,1BWS_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03915,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q99LC3,6G2J_,6G2J_52,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q9UBQ7,2GCG,2GCG_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q01782,1E7W,1E7W_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P32322,5UAT,5UAT_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P9WIQ3,1LQU,1LQU_4,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q9BRQ8,8YOQ,8YOQ_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
G4SW86,4QUV,4QUV_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q652L6,5JCL,5JCL_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O43181,5XTB_,5XTB_22,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O43181,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P21954,2QFX,2QFX_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03897,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03923,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q51366,1RPN,1RPN_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P0A9Q9,1GL3,1GL3_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P11586,1A4I,1A4I_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P48163,7X11,7X11_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P48163,7X12,7X12_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q03131,2FR0,2FR0_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q03131,2FR1,2FR1_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q9SVP6,7CSH,7CSH_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P9WNS1,2JCV,2JCV_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P9WNS1,2JCX,2JCX_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P9WNS1,2JD0,2JD0_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P35731,4HBG,4HBG_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O75251,5XTB_,5XTB_22,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O75251,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03905,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q28943,1GT8,1GT8_5,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P33312,4HA9,4HA9_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00375,1U70,1U70_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00375,2FZJ,2FZJ_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00375,3D80,3D80_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00375,3D84,3D84_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00375,3K45,3K45_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00349,1PGO,1PGO_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P04382,1JUV,1JUV_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P26392,1KC1,1KC1_4,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P26392,1KC3,1KC3_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P05793,3ULK,3ULK_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q071N0,3O26,3O26_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00374,1BOZ,1BOZ_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00374,1DLR,1DLR_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00374,1DLS,1DLS_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P00374,1HFP,1HFP_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O89049,1H6V,1H6V_3,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P38230,3QWB,3QWB_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
Q8WZM3,1GUF,1GUF_4,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O75489,5XTB_,5XTB_22,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O75489,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P19404,5XTB_,5XTB_22,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P19404,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03921,6G2J_,6G2J_52,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
P03886,5XTD_,5XTD_49,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
O75874,3INM,3INM_2,NDP,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N,ACFIXJIJDZMPPO-NNYOXOHSSA-N,ACFIXJIJDZMPPO,ACFIXJIJDZMPPO-NNYOXOHSSA
